product_id,avg_daily_demand,lead_time,reorder_point,current_stock,stock_status
5867113,1.0,8,8.0,20,Stock OK
5867114,1.0,4,4.0,19,Stock OK
5867115,1.0,5,5.0,1,Reorder Needed
5867116,1.0,9,9.0,4,Reorder Needed
5867117,1.0,4,4.0,3,Reorder Needed
5867118,1.6666666666666667,6,10.0,8,Reorder Needed
5867121,1.0,4,4.0,41,Stock OK
5867122,1.0,6,6.0,44,Stock OK
5867123,1.0,10,10.0,5,Reorder Needed
5867128,1.0,6,6.0,9,Stock OK
5867129,1.0,5,5.0,1,Reorder Needed
5867132,1.0,4,4.0,43,Stock OK
5867133,1.0,4,4.0,30,Stock OK
5867134,1.0,7,7.0,7,Stock OK
5867136,1.0,9,9.0,22,Stock OK
5867137,1.0,7,7.0,20,Stock OK
5867139,1.0,3,3.0,29,Stock OK
5867149,1.0,6,6.0,27,Stock OK
5867150,1.0,5,5.0,25,Stock OK
5867151,1.0,7,7.0,46,Stock OK
5867152,1.0,4,4.0,35,Stock OK
5867153,1.0,3,3.0,27,Stock OK
5867154,1.0,5,5.0,11,Stock OK
5867155,1.25,8,10.0,17,Stock OK
5867156,1.0,4,4.0,31,Stock OK
5867158,1.0,4,4.0,18,Stock OK
5867159,1.0,10,10.0,19,Stock OK
5867160,1.0,8,8.0,50,Stock OK
5867177,1.1666666666666667,6,7.0,38,Stock OK
5867181,2.3043478260869565,6,13.8,29,Stock OK
5867182,1.0,7,7.0,15,Stock OK
5867183,1.0,7,7.0,7,Stock OK
5867184,1.3333333333333333,4,5.3,37,Stock OK
5867185,1.1428571428571428,9,10.3,37,Stock OK
5867186,1.0,4,4.0,7,Stock OK
5867187,1.0,7,7.0,22,Stock OK
5867188,1.4285714285714286,8,11.4,12,Stock OK
5867412,1.0,7,7.0,8,Stock OK
5867421,1.0,4,4.0,18,Stock OK
5867517,1.0,5,5.0,28,Stock OK
5867581,1.0,4,4.0,18,Stock OK
5867582,1.0,5,5.0,31,Stock OK
5867583,1.0,5,5.0,17,Stock OK
5867599,1.0,4,4.0,23,Stock OK
5867600,1.0,9,9.0,11,Stock OK
5867603,1.0,9,9.0,15,Stock OK
5867604,1.0,3,3.0,30,Stock OK
5867606,1.0,7,7.0,31,Stock OK
5867609,1.75,9,15.8,6,Reorder Needed
5867610,1.5,6,9.0,12,Stock OK
5867611,1.4,4,5.6,23,Stock OK
5867612,1.6,5,8.0,39,Stock OK
5867613,1.75,4,7.0,40,Stock OK
5867614,1.0,7,7.0,36,Stock OK
5867615,1.3333333333333333,8,10.7,35,Stock OK
5867616,1.1666666666666667,9,10.5,3,Reorder Needed
5867617,1.2,9,10.8,42,Stock OK
5867618,1.0,9,9.0,28,Stock OK
5867619,1.0,5,5.0,15,Stock OK
5867620,1.1428571428571428,6,6.9,13,Stock OK
5867621,1.0,10,10.0,19,Stock OK
5867622,1.0,6,6.0,40,Stock OK
5867623,1.0,9,9.0,18,Stock OK
5867624,1.0,6,6.0,31,Stock OK
5867625,1.0,8,8.0,37,Stock OK
5867626,1.0,9,9.0,21,Stock OK
5867627,1.0,3,3.0,39,Stock OK
5867628,1.1666666666666667,5,5.8,5,Reorder Needed
5867629,1.0,8,8.0,17,Stock OK
5867630,1.0,10,10.0,19,Stock OK
5867631,1.0,5,5.0,4,Reorder Needed
5867632,1.25,10,12.5,26,Stock OK
5867633,1.0,9,9.0,24,Stock OK
5867636,1.0,8,8.0,39,Stock OK
5867640,1.0,9,9.0,38,Stock OK
5867643,1.0,10,10.0,46,Stock OK
5867644,1.0,10,10.0,19,Stock OK
5867746,1.0,8,8.0,30,Stock OK
5867775,1.0,9,9.0,26,Stock OK
5867814,1.0,3,3.0,11,Stock OK
5867815,1.0,5,5.0,39,Stock OK
5867816,1.0,8,8.0,3,Reorder Needed
5867817,1.0,3,3.0,22,Stock OK
5867819,1.0,4,4.0,17,Stock OK
5867820,1.0,9,9.0,11,Stock OK
5867821,1.5,7,10.5,47,Stock OK
5867823,1.0,8,8.0,39,Stock OK
5867824,1.0,6,6.0,47,Stock OK
5867825,1.0,3,3.0,27,Stock OK
5867827,1.25,3,3.8,49,Stock OK
5867828,1.0,8,8.0,43,Stock OK
5867946,1.0,10,10.0,29,Stock OK
5867952,1.0,3,3.0,12,Stock OK
5867953,1.4166666666666667,4,5.7,13,Stock OK
5867954,2.230769230769231,3,6.7,11,Stock OK
5867958,1.0,7,7.0,31,Stock OK
5867959,1.1666666666666667,7,8.2,11,Stock OK
5867960,1.25,10,12.5,41,Stock OK
5867963,1.2727272727272727,9,11.5,43,Stock OK
5867964,2.5384615384615383,9,22.8,36,Stock OK
5867965,2.3125,10,23.1,2,Reorder Needed
5867967,2.6363636363636362,6,15.8,23,Stock OK
5867970,1.0,4,4.0,36,Stock OK
5867973,1.0,7,7.0,14,Stock OK
5867975,1.0,10,10.0,37,Stock OK
5867976,1.0,8,8.0,49,Stock OK
5867977,1.0,5,5.0,27,Stock OK
5867978,1.0,5,5.0,12,Stock OK
5867979,1.0,5,5.0,29,Stock OK
5867984,1.0,9,9.0,6,Reorder Needed
5867985,1.0,8,8.0,44,Stock OK
5867987,1.0,3,3.0,47,Stock OK
5867991,1.0,8,8.0,23,Stock OK
5867992,1.0,3,3.0,10,Stock OK
5867993,1.0,5,5.0,34,Stock OK
5867995,1.0,6,6.0,44,Stock OK
5867996,1.0,6,6.0,12,Stock OK
5868291,1.3333333333333333,10,13.3,32,Stock OK
5868293,1.25,3,3.8,26,Stock OK
5868294,1.0,5,5.0,7,Stock OK
5868295,1.4166666666666667,8,11.3,32,Stock OK
5868297,1.0,6,6.0,33,Stock OK
5868299,1.0,3,3.0,18,Stock OK
5868346,1.0,10,10.0,35,Stock OK
5868347,1.25,8,10.0,20,Stock OK
5868348,1.0,5,5.0,31,Stock OK
5868349,1.0,4,4.0,5,Stock OK
5868350,1.0,5,5.0,32,Stock OK
5868354,1.0,9,9.0,47,Stock OK
5868355,1.0,5,5.0,42,Stock OK
5868357,1.0,10,10.0,19,Stock OK
5868358,1.0,8,8.0,1,Reorder Needed
5868360,1.0,10,10.0,7,Reorder Needed
5868372,1.0,8,8.0,22,Stock OK
5868379,1.0,7,7.0,50,Stock OK
5868380,1.0,7,7.0,34,Stock OK
5868381,1.0,8,8.0,10,Stock OK
5868382,1.0,8,8.0,47,Stock OK
5868383,1.0,4,4.0,42,Stock OK
5868384,1.0,4,4.0,26,Stock OK
5868385,1.0,5,5.0,32,Stock OK
5868386,1.0,10,10.0,42,Stock OK
5868396,1.0,9,9.0,27,Stock OK
5868397,1.0,10,10.0,12,Stock OK
5868398,1.0,6,6.0,40,Stock OK
5868399,1.0,10,10.0,23,Stock OK
5868400,1.0,9,9.0,14,Stock OK
5868401,1.0,4,4.0,34,Stock OK
5868405,1.0,5,5.0,17,Stock OK
5868406,1.0,9,9.0,6,Reorder Needed
5868407,1.0,10,10.0,27,Stock OK
5868410,1.0,3,3.0,8,Stock OK
5868428,1.0,7,7.0,33,Stock OK
5868441,1.0,9,9.0,35,Stock OK
5868442,1.0,6,6.0,47,Stock OK
5868445,1.0,5,5.0,17,Stock OK
5868448,1.0,9,9.0,26,Stock OK
5868454,1.0,8,8.0,7,Reorder Needed
5868456,1.0,10,10.0,46,Stock OK
5868458,1.25,3,3.8,24,Stock OK
5868459,1.0,7,7.0,25,Stock OK
5868460,1.0,3,3.0,35,Stock OK
5868461,1.4285714285714286,5,7.1,26,Stock OK
5868462,1.2,10,12.0,50,Stock OK
5868463,1.0,4,4.0,5,Stock OK
5868464,1.0,7,7.0,47,Stock OK
5868465,4.178571428571429,10,41.8,38,Reorder Needed
5868466,1.8125,3,5.4,35,Stock OK
5868467,1.4444444444444444,4,5.8,30,Stock OK
5868468,1.1,6,6.6,50,Stock OK
5868469,1.0,5,5.0,25,Stock OK
5868470,1.4375,5,7.2,24,Stock OK
5868471,1.2222222222222223,7,8.6,30,Stock OK
5868472,1.5333333333333334,3,4.6,20,Stock OK
5868473,1.0,6,6.0,3,Reorder Needed
5868475,2.1578947368421053,8,17.3,32,Stock OK
5868476,1.2727272727272727,7,8.9,8,Reorder Needed
5868477,1.0,10,10.0,50,Stock OK
5868478,1.0,8,8.0,47,Stock OK
5868479,1.0,7,7.0,23,Stock OK
5868497,1.0,3,3.0,46,Stock OK
5868544,1.0,6,6.0,16,Stock OK
5868554,1.0,3,3.0,35,Stock OK
5868558,1.0,5,5.0,25,Stock OK
5868559,1.4,8,11.2,15,Stock OK
5868591,1.0,4,4.0,8,Stock OK
5868597,1.0,9,9.0,34,Stock OK
5868709,1.0,10,10.0,25,Stock OK
5868712,1.0,5,5.0,49,Stock OK
5868713,1.0,5,5.0,44,Stock OK
5868720,1.0,8,8.0,19,Stock OK
5868734,1.0,10,10.0,43,Stock OK
5868735,1.0,7,7.0,50,Stock OK
5868737,1.0,5,5.0,13,Stock OK
5868744,1.0,9,9.0,46,Stock OK
5868750,1.0,6,6.0,12,Stock OK
5868763,1.0,5,5.0,15,Stock OK
5868768,1.0,6,6.0,23,Stock OK
5868769,1.0,3,3.0,40,Stock OK
5868770,1.0,10,10.0,2,Reorder Needed
5868771,1.0,7,7.0,40,Stock OK
5868787,1.0,6,6.0,23,Stock OK
5868788,1.0,5,5.0,5,Stock OK
5868789,1.0,7,7.0,34,Stock OK
5868792,1.0,9,9.0,10,Stock OK
5868793,1.0,7,7.0,27,Stock OK
5868794,1.0,6,6.0,42,Stock OK
5868795,2.9545454545454546,10,29.5,4,Reorder Needed
5868796,1.1333333333333333,6,6.8,4,Reorder Needed
5868797,1.0,4,4.0,8,Stock OK
5868798,1.2666666666666666,4,5.1,6,Stock OK
5868799,1.0,7,7.0,25,Stock OK
5868868,1.0,8,8.0,27,Stock OK
5868869,1.0,10,10.0,47,Stock OK
5868870,1.0,8,8.0,50,Stock OK
5868871,1.0,4,4.0,40,Stock OK
5868872,1.0,5,5.0,20,Stock OK
5868873,1.0,3,3.0,27,Stock OK
5868874,1.0,7,7.0,7,Stock OK
5868875,1.0,3,3.0,23,Stock OK
5868876,1.0,4,4.0,20,Stock OK
5868877,1.0,6,6.0,49,Stock OK
5868878,1.0,9,9.0,34,Stock OK
5868879,1.0,7,7.0,29,Stock OK
5868882,1.0,4,4.0,44,Stock OK
5868883,1.0,10,10.0,5,Reorder Needed
5868884,1.0,5,5.0,27,Stock OK
5868885,1.0,9,9.0,12,Stock OK
5868886,1.0,7,7.0,17,Stock OK
5868887,1.0,7,7.0,37,Stock OK
5868888,1.0,10,10.0,34,Stock OK
5868889,1.0,8,8.0,30,Stock OK
5868890,1.0,6,6.0,36,Stock OK
5868892,1.0,7,7.0,6,Reorder Needed
5868894,1.0,6,6.0,32,Stock OK
5868901,1.0,4,4.0,32,Stock OK
5868902,1.0,5,5.0,9,Stock OK
5868905,1.0,9,9.0,22,Stock OK
5868908,1.0,9,9.0,10,Stock OK
5868909,1.0,5,5.0,29,Stock OK
5868910,1.0,7,7.0,11,Stock OK
5868911,1.3333333333333333,7,9.3,28,Stock OK
5868912,1.0,4,4.0,2,Reorder Needed
5868916,1.0,8,8.0,21,Stock OK
5868974,1.0,8,8.0,31,Stock OK
5869026,1.0,8,8.0,41,Stock OK
5869067,2.1666666666666665,6,13.0,17,Stock OK
5869068,1.2,8,9.6,27,Stock OK
5869070,1.0,5,5.0,30,Stock OK
5869071,1.3333333333333333,9,12.0,41,Stock OK
5869072,1.0,9,9.0,8,Reorder Needed
5869073,1.1,6,6.6,37,Stock OK
5869074,1.25,4,5.0,5,Stock OK
5869075,1.0,5,5.0,26,Stock OK
5869076,1.0,9,9.0,6,Reorder Needed
5869077,1.0,5,5.0,16,Stock OK
5869078,1.25,9,11.2,1,Reorder Needed
5869079,1.0,3,3.0,9,Stock OK
5869080,1.125,4,4.5,21,Stock OK
5869081,1.0,4,4.0,7,Stock OK
5869082,1.1666666666666667,10,11.7,43,Stock OK
5869084,1.2,3,3.6,15,Stock OK
5869085,1.0,6,6.0,24,Stock OK
5869086,1.25,9,11.2,5,Reorder Needed
5869087,1.0,10,10.0,38,Stock OK
5869088,1.0,9,9.0,29,Stock OK
5869089,1.0,9,9.0,46,Stock OK
5869090,1.3333333333333333,8,10.7,46,Stock OK
5869098,1.0,8,8.0,11,Stock OK
5869099,1.0,8,8.0,4,Reorder Needed
5869102,1.0,8,8.0,10,Stock OK
5869107,1.0,8,8.0,34,Stock OK
5869114,1.0,3,3.0,4,Stock OK
5869119,1.0,4,4.0,10,Stock OK
5869120,1.5,6,9.0,33,Stock OK
5869122,1.0,5,5.0,46,Stock OK
5869123,1.0,8,8.0,18,Stock OK
5869130,1.1333333333333333,3,3.4,12,Stock OK
5869131,1.0,10,10.0,23,Stock OK
5869132,1.2,10,12.0,44,Stock OK
5869133,1.0,9,9.0,25,Stock OK
5869134,3.3793103448275863,6,20.3,37,Stock OK
5869135,1.3333333333333333,10,13.3,4,Reorder Needed
5869136,2.6,6,15.6,13,Reorder Needed
5869137,1.2666666666666666,6,7.6,18,Stock OK
5869138,1.6666666666666667,3,5.0,29,Stock OK
5869139,2.0434782608695654,5,10.2,44,Stock OK
5869140,1.0,8,8.0,30,Stock OK
5869141,1.2,6,7.2,48,Stock OK
5869142,1.0,3,3.0,38,Stock OK
5869143,1.6666666666666667,9,15.0,28,Stock OK
5869144,2.0,4,8.0,7,Reorder Needed
5869145,2.0,9,18.0,24,Stock OK
5869146,1.2142857142857142,3,3.6,41,Stock OK
5869147,1.2,3,3.6,10,Stock OK
5869148,1.2857142857142858,3,3.9,37,Stock OK
5869149,1.125,6,6.8,27,Stock OK
5869151,1.736842105263158,3,5.2,21,Stock OK
5869152,2.4782608695652173,4,9.9,36,Stock OK
5869153,1.8,6,10.8,43,Stock OK
5869155,2.9285714285714284,9,26.4,29,Stock OK
5869239,1.0,4,4.0,7,Stock OK
5869246,1.0,10,10.0,13,Stock OK
5869248,1.0,7,7.0,45,Stock OK
5869249,1.0,9,9.0,23,Stock OK
5869257,1.0,3,3.0,50,Stock OK
5869261,1.0,8,8.0,25,Stock OK
5869270,1.2,8,9.6,41,Stock OK
5869271,1.0,6,6.0,45,Stock OK
5869273,1.0,8,8.0,13,Stock OK
5869275,1.0,9,9.0,37,Stock OK
5869301,1.0,6,6.0,30,Stock OK
5869302,1.0,9,9.0,26,Stock OK
5869304,1.0,3,3.0,12,Stock OK
5869308,1.0,5,5.0,1,Reorder Needed
5869322,1.0,5,5.0,18,Stock OK
5869327,1.0,4,4.0,21,Stock OK
5869329,1.0,3,3.0,24,Stock OK
5869330,1.0,8,8.0,17,Stock OK
5869331,1.0,3,3.0,42,Stock OK
5869332,1.0,7,7.0,9,Stock OK
5869333,1.0,5,5.0,40,Stock OK
5869334,1.0,8,8.0,28,Stock OK
5869338,1.0,9,9.0,15,Stock OK
5869345,1.0,9,9.0,13,Stock OK
5869346,1.0,5,5.0,28,Stock OK
5869347,1.0,3,3.0,17,Stock OK
5869348,1.3333333333333333,8,10.7,9,Reorder Needed
5869349,1.0,4,4.0,21,Stock OK
5869351,1.0,9,9.0,30,Stock OK
5869353,1.0,3,3.0,11,Stock OK
5869354,1.0,4,4.0,30,Stock OK
5869355,1.0,10,10.0,36,Stock OK
5869430,1.2,8,9.6,25,Stock OK
5869444,1.0,5,5.0,7,Stock OK
5869448,1.0,10,10.0,20,Stock OK
5869451,1.0,7,7.0,35,Stock OK
5869456,1.0,10,10.0,10,Stock OK
5869457,1.0,6,6.0,35,Stock OK
5869458,1.0,5,5.0,1,Reorder Needed
5869459,1.0,4,4.0,14,Stock OK
5869460,1.0,3,3.0,45,Stock OK
5869534,1.0,10,10.0,5,Reorder Needed
5869542,1.0,9,9.0,40,Stock OK
5869548,1.0,8,8.0,44,Stock OK
5869549,1.0,10,10.0,38,Stock OK
5869551,1.0,5,5.0,34,Stock OK
5869552,1.0,9,9.0,24,Stock OK
5869553,1.0,9,9.0,4,Reorder Needed
5869555,1.0,7,7.0,27,Stock OK
5869564,1.0,8,8.0,5,Reorder Needed
5869565,1.0,10,10.0,43,Stock OK
5869568,1.0,4,4.0,13,Stock OK
5869569,1.0,8,8.0,40,Stock OK
5869574,1.0,10,10.0,21,Stock OK
5869577,2.76,8,22.1,37,Stock OK
5869582,1.0,3,3.0,32,Stock OK
5869583,1.0,6,6.0,38,Stock OK
5869584,1.0,10,10.0,31,Stock OK
5869586,1.0,9,9.0,32,Stock OK
5869587,1.0,4,4.0,15,Stock OK
5869589,1.0,10,10.0,48,Stock OK
5869590,1.0,10,10.0,30,Stock OK
5869593,1.1666666666666667,3,3.5,43,Stock OK
5869595,1.0,9,9.0,7,Reorder Needed
5869596,1.0,6,6.0,38,Stock OK
5869597,1.0,3,3.0,31,Stock OK
5869608,1.0,6,6.0,44,Stock OK
5869609,1.0,6,6.0,26,Stock OK
5869610,1.5,6,9.0,36,Stock OK
5869611,1.0,3,3.0,46,Stock OK
5869612,1.0,8,8.0,43,Stock OK
5869613,1.0,10,10.0,26,Stock OK
5869614,1.0,6,6.0,44,Stock OK
5869615,1.0,8,8.0,2,Reorder Needed
5869617,1.0,10,10.0,43,Stock OK
5869621,1.0,9,9.0,45,Stock OK
5869627,1.0,10,10.0,43,Stock OK
5869630,1.0,9,9.0,9,Stock OK
5869631,1.0,4,4.0,48,Stock OK
5869632,1.0,7,7.0,5,Reorder Needed
5869634,1.0,8,8.0,27,Stock OK
5869636,1.0,10,10.0,12,Stock OK
5869638,1.0,9,9.0,35,Stock OK
5869639,1.0,7,7.0,29,Stock OK
5869641,1.0,6,6.0,16,Stock OK
5870006,1.0,7,7.0,19,Stock OK
5870008,1.0,7,7.0,49,Stock OK
5870009,1.0,6,6.0,43,Stock OK
5870010,1.0,8,8.0,27,Stock OK
5870011,1.0,10,10.0,18,Stock OK
5870012,1.0,6,6.0,41,Stock OK
5870014,1.0,4,4.0,13,Stock OK
5870016,1.0,5,5.0,30,Stock OK
5870017,1.0,10,10.0,26,Stock OK
5870019,1.0,3,3.0,6,Stock OK
5870020,1.0,6,6.0,3,Reorder Needed
5870021,1.2857142857142858,6,7.7,23,Stock OK
5870022,1.0,7,7.0,12,Stock OK
5870023,1.0,4,4.0,41,Stock OK
5870024,1.0,9,9.0,41,Stock OK
5870025,1.0,9,9.0,15,Stock OK
5870027,1.0,7,7.0,1,Reorder Needed
5870029,1.0,8,8.0,50,Stock OK
5870030,1.0,10,10.0,47,Stock OK
5870070,1.0,6,6.0,8,Stock OK
5870072,1.0,10,10.0,31,Stock OK
5870074,1.0,10,10.0,11,Stock OK
5870076,1.1666666666666667,6,7.0,17,Stock OK
5870077,1.0,7,7.0,27,Stock OK
5870079,1.0,10,10.0,31,Stock OK
5870081,1.25,6,7.5,27,Stock OK
5870107,1.0,8,8.0,14,Stock OK
5870109,1.0,10,10.0,23,Stock OK
5870111,3.413793103448276,5,17.1,5,Reorder Needed
5870124,1.0,3,3.0,30,Stock OK
5870125,1.0,3,3.0,34,Stock OK
5870127,1.0,3,3.0,47,Stock OK
5870128,1.0,5,5.0,19,Stock OK
5870152,1.0,6,6.0,31,Stock OK
5870153,1.0,7,7.0,16,Stock OK
5870154,1.0,9,9.0,45,Stock OK
5870155,1.0,4,4.0,27,Stock OK
5870156,1.0,6,6.0,26,Stock OK
5870157,1.0,5,5.0,39,Stock OK
5870158,1.0,10,10.0,29,Stock OK
5870160,1.0,8,8.0,49,Stock OK
5870161,1.0,5,5.0,39,Stock OK
5870163,1.0,10,10.0,44,Stock OK
5870166,1.0,9,9.0,45,Stock OK
5870168,1.0,3,3.0,29,Stock OK
5870170,1.0,6,6.0,45,Stock OK
5870171,1.0,9,9.0,46,Stock OK
5870172,1.0,3,3.0,47,Stock OK
5870175,1.0,4,4.0,31,Stock OK
5870176,1.0,10,10.0,2,Reorder Needed
5870184,1.0,10,10.0,6,Reorder Needed
5870188,1.0,8,8.0,9,Stock OK
5870189,1.0,3,3.0,15,Stock OK
5870203,1.0,4,4.0,20,Stock OK
5870204,1.0,10,10.0,48,Stock OK
5870205,1.0,5,5.0,2,Reorder Needed
5870209,1.0,3,3.0,3,Stock OK
5870210,2.0,3,6.0,30,Stock OK
5870211,1.0,7,7.0,8,Stock OK
5870212,1.0,8,8.0,40,Stock OK
5870214,1.0,8,8.0,21,Stock OK
5870215,1.0,9,9.0,39,Stock OK
5870216,1.5,5,7.5,43,Stock OK
5870223,1.9,7,13.3,13,Reorder Needed
5870224,1.0,9,9.0,40,Stock OK
5870284,1.0,4,4.0,41,Stock OK
5870286,1.0,9,9.0,48,Stock OK
5870287,1.0,4,4.0,37,Stock OK
5870288,1.1111111111111112,5,5.6,32,Stock OK
5870296,1.0,10,10.0,14,Stock OK
5870297,1.0,8,8.0,1,Reorder Needed
5870298,1.0,10,10.0,27,Stock OK
5870299,1.0,4,4.0,24,Stock OK
5870359,1.0,5,5.0,49,Stock OK
5870361,1.0,10,10.0,22,Stock OK
5870363,1.0,9,9.0,14,Stock OK
5870364,1.0,4,4.0,45,Stock OK
5870366,1.8125,6,10.9,8,Reorder Needed
5870367,1.5714285714285714,3,4.7,27,Stock OK
5870368,1.4,9,12.6,3,Reorder Needed
5870370,1.0,8,8.0,33,Stock OK
5870372,1.3333333333333333,10,13.3,47,Stock OK
5870373,1.0,9,9.0,21,Stock OK
5870374,1.3333333333333333,6,8.0,32,Stock OK
5870375,1.375,5,6.9,40,Stock OK
5870376,1.5,5,7.5,41,Stock OK
5870378,1.0,9,9.0,45,Stock OK
5870379,1.0,6,6.0,44,Stock OK
5870380,1.0,10,10.0,41,Stock OK
5870381,1.0,9,9.0,32,Stock OK
5870404,1.2,3,3.6,24,Stock OK
5870407,1.0,3,3.0,11,Stock OK
5870408,1.0,7,7.0,37,Stock OK
5870409,1.0,4,4.0,21,Stock OK
5870410,1.0,7,7.0,18,Stock OK
5870411,1.0,10,10.0,11,Stock OK
5870413,1.0,3,3.0,27,Stock OK
5870414,1.0,6,6.0,43,Stock OK
5870415,1.0,4,4.0,38,Stock OK
5870417,1.0,10,10.0,1,Reorder Needed
5870418,1.0,6,6.0,29,Stock OK
5870419,1.25,10,12.5,21,Stock OK
5870423,1.0,7,7.0,29,Stock OK
5870424,1.0,5,5.0,9,Stock OK
5870425,1.0,6,6.0,7,Stock OK
5870426,1.0,7,7.0,38,Stock OK
5870427,1.0,7,7.0,31,Stock OK
5870429,1.0,7,7.0,27,Stock OK
5870431,1.0,5,5.0,42,Stock OK
5870432,1.0,5,5.0,32,Stock OK
5870434,1.0,9,9.0,5,Reorder Needed
5870435,1.0,5,5.0,33,Stock OK
5870436,1.0,4,4.0,15,Stock OK
5870437,1.0,5,5.0,5,Stock OK
5870439,1.0,5,5.0,20,Stock OK
5870447,1.0,5,5.0,38,Stock OK
5870448,1.0,10,10.0,37,Stock OK
5870449,1.5,6,9.0,17,Stock OK
5870450,1.0,5,5.0,50,Stock OK
5870451,1.0,4,4.0,4,Stock OK
5870452,1.3333333333333333,10,13.3,21,Stock OK
5870453,1.0,7,7.0,34,Stock OK
5870454,1.0,6,6.0,40,Stock OK
5870456,1.0,3,3.0,5,Stock OK
5870457,1.0,10,10.0,4,Reorder Needed
5870459,2.0,5,10.0,22,Stock OK
5870460,1.0,10,10.0,14,Stock OK
5870509,1.0,9,9.0,4,Reorder Needed
5870525,1.0,9,9.0,8,Reorder Needed
5870536,1.0,10,10.0,3,Reorder Needed
5870540,2.0,7,14.0,46,Stock OK
5870545,1.0,7,7.0,29,Stock OK
5870548,1.0,6,6.0,26,Stock OK
5870551,2.0,9,18.0,50,Stock OK
5870610,1.65,3,4.9,30,Stock OK
5870611,2.05,8,16.4,12,Reorder Needed
5870612,1.0,9,9.0,15,Stock OK
5870615,1.0,10,10.0,41,Stock OK
5870616,1.0,9,9.0,2,Reorder Needed
5870617,1.0,4,4.0,1,Reorder Needed
5870618,1.0,8,8.0,47,Stock OK
5870619,1.0,7,7.0,47,Stock OK
5870620,1.5,8,12.0,28,Stock OK
5870621,1.0,9,9.0,40,Stock OK
5870622,1.0,7,7.0,35,Stock OK
5870631,1.0,8,8.0,34,Stock OK
5870637,1.0,7,7.0,4,Reorder Needed
5870638,1.0,7,7.0,18,Stock OK
5870639,1.1111111111111112,6,6.7,12,Stock OK
5870640,1.5,3,4.5,50,Stock OK
5870642,1.25,7,8.8,21,Stock OK
5870643,1.3333333333333333,4,5.3,10,Stock OK
5870644,1.6,9,14.4,21,Stock OK
5870645,1.4285714285714286,9,12.9,40,Stock OK
5870646,1.0,4,4.0,25,Stock OK
5870647,1.25,5,6.2,50,Stock OK
5870648,1.1111111111111112,7,7.8,17,Stock OK
5870649,1.4666666666666666,10,14.7,6,Reorder Needed
5870650,1.0,7,7.0,14,Stock OK
5870651,1.4,7,9.8,37,Stock OK
5870652,1.0,10,10.0,40,Stock OK
5870653,1.0,8,8.0,40,Stock OK
5870666,1.3846153846153846,7,9.7,18,Stock OK
5870667,1.3333333333333333,7,9.3,30,Stock OK
5870668,1.9090909090909092,4,7.6,9,Stock OK
5870670,1.2,3,3.6,14,Stock OK
5870671,1.0,3,3.0,46,Stock OK
5870672,1.0,5,5.0,46,Stock OK
5870673,2.0,4,8.0,17,Stock OK
5870675,1.0,7,7.0,34,Stock OK
5870676,1.0,3,3.0,46,Stock OK
5870677,1.5,6,9.0,22,Stock OK
5870678,1.0,6,6.0,32,Stock OK
5870684,1.0,6,6.0,12,Stock OK
5870685,1.0,7,7.0,16,Stock OK
5870687,1.0,7,7.0,22,Stock OK
5870689,1.0,10,10.0,38,Stock OK
5870691,1.0,5,5.0,50,Stock OK
5870694,1.0,9,9.0,39,Stock OK
5870695,1.0,5,5.0,2,Reorder Needed
5870696,1.0,5,5.0,45,Stock OK
5870697,1.0,8,8.0,8,Stock OK
5870698,1.0,6,6.0,44,Stock OK
5870699,1.3333333333333333,7,9.3,1,Reorder Needed
5870700,1.0,6,6.0,41,Stock OK
5870701,1.0,5,5.0,40,Stock OK
5870800,1.25,7,8.8,41,Stock OK
5870801,1.0,4,4.0,5,Stock OK
5870802,1.0,10,10.0,45,Stock OK
5870803,1.0,3,3.0,46,Stock OK
5870804,1.3529411764705883,3,4.1,36,Stock OK
5870805,1.3333333333333333,5,6.7,17,Stock OK
5870809,1.0,9,9.0,41,Stock OK
5870810,1.0,6,6.0,30,Stock OK
5870811,1.0,4,4.0,15,Stock OK
5870812,1.0,7,7.0,20,Stock OK
5870813,1.0909090909090908,9,9.8,36,Stock OK
5870814,1.0,6,6.0,2,Reorder Needed
5870815,1.0,5,5.0,45,Stock OK
5870816,1.0,6,6.0,4,Reorder Needed
5870817,1.0,5,5.0,50,Stock OK
5870818,1.0,8,8.0,24,Stock OK
5870819,1.1428571428571428,3,3.4,48,Stock OK
5870820,1.0,9,9.0,42,Stock OK
5870822,1.0,3,3.0,2,Reorder Needed
5870824,1.0,6,6.0,46,Stock OK
5870826,1.0,4,4.0,2,Reorder Needed
5870827,1.0,7,7.0,50,Stock OK
5870830,1.0,5,5.0,1,Reorder Needed
5870831,2.0,7,14.0,13,Reorder Needed
5870832,1.0,3,3.0,6,Stock OK
5870833,1.0,10,10.0,22,Stock OK
5870834,1.0,4,4.0,17,Stock OK
5870835,1.5,4,6.0,49,Stock OK
5870838,1.1428571428571428,7,8.0,22,Stock OK
5870841,1.0,3,3.0,43,Stock OK
5870842,1.0,10,10.0,6,Reorder Needed
5870843,1.2142857142857142,7,8.5,3,Reorder Needed
5870844,1.0,6,6.0,46,Stock OK
5870845,1.0,4,4.0,6,Stock OK
5870846,1.0,4,4.0,17,Stock OK
5870850,1.0,6,6.0,35,Stock OK
5870851,1.0,3,3.0,49,Stock OK
5870854,1.0,4,4.0,50,Stock OK
5870856,1.5,9,13.5,37,Stock OK
5870857,1.0,10,10.0,47,Stock OK
